lon,lat,square,cost,category,street,ward,district,city,date_created,date_modified,url
10.74422,106.69938,76,17000.0,can-ho-cho-thue-chung-cu-3550,27 Nguyễn Hữu Thọ ,Phường Tân Hưng,Quận 7,TP.Hồ Chí Minh,12.10.2017,05.05.2016,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/cho-thue-ch-sunrise-city-2pn-gia-re-17-trieu-4151788
10.86575,106.61435,86,Secret,can-ho-ban-chung-cu-3529,Nguyễn Ảnh Thủ Hồ Chí Minh ,Phường Tân Chánh Hiệp,Quận 12,TP.Hồ Chí Minh,09.10.2017,09.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-re-nhat-quan-12-gia-chi-15-5-trieu-da-vat-3-6285858
10.83050,106.61701,65,Secret,can-ho-ban-chung-cu-cao-cap-3530,"Trường Chinh, Ho Chi Minh City, Ho Chi Minh, Vietnam ",Phường Tân Thới Nhất,Quận 12,TP.Hồ Chí Minh,19.10.2017,06.05.2016,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/can-ho-gan-kcn-tan-binh-gia-1-2ty-gom-vat-can-2pn-4621068
10.69909,106.65221,92,Secret,can-ho-cho-thue-chung-cu-3550,"Dự án 13B Conic Phong Phú, Bình Chánh, Hồ Chí Minh ",Xã Phong Phú,Huyện Bình Chánh,TP.Hồ Chí Minh,17.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/can-ho-conic-skyway-92m2-2pn-nha-moi-noi-that-co-b-6311248
10.74422,106.69938,99,Secret,can-ho-ban-chung-cu-3529,23 Nguyễn Hửu Thọ ,Phường Tân Hưng,Quận 7,TP.Hồ Chí Minh,17.10.2017,02.05.2016,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-cao-cap-sunrise-city-quan-7-4388990
10.71054,106.64296,60,Secret,can-ho-ban-chung-cu-3529,Phong Phú Bình Chánh ,Xã Phong Phú,Huyện Bình Chánh,TP.Hồ Chí Minh,14.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-nhuong-lai-can-ho-co-dt-60m2-1pn-1wc-trong-khu-5961961
10.69909,106.65221,104,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Xã Phong Phú,Huyện Bình Chánh,TP.Hồ Chí Minh,10.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-can-ho-conic-skyway-104m2-3pn-nha-moi-mat-tien-5947244
10.72291,106.66086,80,Secret,can-ho-ban-chung-cu-cao-cap-3530,Nguyễn Văn Linh Hồ Chí Minh ,Xã Phong Phú,Huyện Bình Chánh,TP.Hồ Chí Minh,18.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/cuoi-nam-thu-tai-chinh-can-ban-gap-chcc-80m2-full-6318808
10.71050,106.64294,107,Secret,can-ho-ban-chung-cu-3529,Phong Phú Bình Chánh ,Xã Phong Phú,Huyện Bình Chánh,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/nhan-ngay-can-ho-3pn-o-lien-voi-dt-107m2-can-goc-d-6122497
10.72291,106.66086,60,Secret,can-ho-ban-chung-cu-cao-cap-3530,Nguyễn Văn Linh Hồ Chí Minh ,Xã Phong Phú,Huyện Bình Chánh,TP.Hồ Chí Minh,18.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/chuyen-nha-can-sang-ngay-chcc-skyway-dt-60m2-gia-1-6318699
10.74422,106.69938,267,15000.0,can-ho-ban-chung-cu-3529,23-25 Nguyễn Hửu Thọ ,Phường Tân Hưng,Quận 7,TP.Hồ Chí Minh,17.10.2017,02.05.2016,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ban-can-ho-penthouses-sunrise-city-gia-tot-4517349
10.69909,106.65221,75,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Xã Phong Phú,Huyện Bình Chánh,TP.Hồ Chí Minh,21.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-can-ho-skyway-residence-75m2-2pn-co-noi-that-g-5966209
10.85724,106.73788,56,Secret,can-ho-ban-chung-cu-3529,Cầu Ông Việt Tam Phú ,Phường Tam Bình,Quận Thủ Đức,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-56m2-can-2pn-2wc-tang-cao-view-cong-vien-ho-bo-6326710
20.98720,105.78521,114,1000.0,can-ho-ban-chung-cu-cao-cap-3530,Nguyễn Văn Lộc Trung Văn ,Phường Mỗ Lao,Quận Hà Đông,TP.Hà Nội,18.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-chcc-mulberry-lane-114m2-full-noi-that-gia-2-9-6317917
10.73241,106.68886,132,Secret,can-ho-ban-chung-cu-3529,9a ,Xã Bình Hưng,Huyện Bình Chánh,TP.Hồ Chí Minh,17.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mo-ban-duplex-penthouse-da-hoan-thien-du-an-citize-6261043
10.73929,106.67836,70,Secret,can-ho-ban-chung-cu-cao-cap-3530,Cao Lỗ Hồ Chí Minh ,Phường 04,Quận 8,TP.Hồ Chí Minh,18.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/nhan-nha-o-ngay-tai-topazcity-70m2-2pn-2wc-gia-1-8-6318865
10.74603,106.64552,87,Secret,can-ho-ban-chung-cu-3529,chung cư tại An Phú Apartment - Quận 6 - Hồ Chí Minh ,Phường 04,Quận 6,TP.Hồ Chí Minh,17.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-chung-cu-tai-an-phu-apartment-quan-6-ho-6311527
