lon,lat,square,cost,category,street,ward,district,city,date_created,date_modified,url
16.43622,107.57352,223,669,dat-ban-dat-tho-cu-3532, ,Xã Thủy Xuân,Thành phố Huế,Thừa Thiên Huế,11.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-can-tim-dat-kiet-le-ngo-cat-phuong-thuy-xuan-g-5837419
10.71710,106.66993,55,Secret,dat-ban-dat-tho-cu-3532, ,Xã Bình Hưng,Huyện Bình Chánh,TP.Hồ Chí Minh,13.06.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-10-lo-dat-khu-dan-cu-binh-thanh-binh-tan-shr-5577471
10.76190,106.84439,125,8000.0,dat-ban-dat-tho-cu-3532,"Dự án King Bay, Đường Vành Đai 3, Xã Long Tân, Nhơn Trạch, Đồng Nai ",Xã Long Tân,Huyện Nhơn Trạch,Đồng Nai,18.10.2017,18.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-mat-tien-song-dong-nai-mat-tien-duong-vanh-dai-6321116
10.67465,106.85801,597,Secret,dat-ban-dat-tho-cu-3532, ,Xã Vĩnh Thanh,Huyện Nhơn Trạch,Đồng Nai,13.10.2017,18.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/lam-giau-khong-kho-mua-ngay-dat-huyen-nhon-trach-g-6127561
10.80030,106.59270,55,Secret,dat-ban-dat-tho-cu-3532, ,Phường Bình Hưng Hoà B,Quận Bình Tân,TP.Hồ Chí Minh,13.06.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-binh-thanh-gia-uu-dai-5691433
10.69114,106.59674,60,766,nha-ban-nha-pho-3535, ,Xã Bình Chánh,Huyện Bình Chánh,TP.Hồ Chí Minh,16.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/chi-766-tr-so-huu-nha-moi-xay-binh-chanh-5234676
10.63895,106.94466,45,228,nha-ban-khac-3592,Nguyễn Văn Cừ Phước An ,Xã Phước An,Huyện Nhơn Trạch,Đồng Nai,21.10.2017,21.10.2017,http://www.muabannhadat.vn/nha-ban-khac-3592/ban-nha-o-xa-hoi-dta-nhon-trach-gia-cuc-re-228-tri-6334364?fcid=3532
21.06518,105.89498,56,Secret,dat-ban-dat-tho-cu-3532, ,Phường Đức Giang,Quận Long Biên,TP.Hà Nội,13.06.2017,13.06.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-dau-gia-pho-duc-giang-5535107
21.03887,105.91315,80,Secret,dat-ban-dat-tho-cu-3532, Việt Hưng ,Phường Việt Hưng,Quận Long Biên,TP.Hà Nội,16.10.2017,16.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-nen-du-an-lien-ke-shophouse-pho-viet-hung-3702278
21.06703,105.91966,93,Secret,dat-ban-dat-tho-cu-3532, ,Phường Giang Biên,Quận Long Biên,TP.Hà Nội,20.09.2016,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-kinh-doanh-mat-pho-giang-bien-5057631
10.75283,106.82165,75,870,nha-ban-khac-3592,Hẻm 39 Lý Thái Tổ ,Xã Đại Phước,Huyện Nhơn Trạch,Đồng Nai,08.10.2017,,http://www.muabannhadat.vn/nha-ban-khac-3592/ban-nha-gia-re-gan-quan-2-cach-pha-cat-lai-2km-chi-6281126
21.06279,105.90831,98,7000.0,can-ho-cho-thue-chung-cu-3550,Khu đô thị Việt Hưng Việt Hưng ,Phường Việt Hưng,Quận Long Biên,TP.Hà Nội,20.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/cho-thue-chung-cu-kdt-viet-hung-nha-rat-dep-98m2-d-6331547
10.63895,106.94466,45,228,nha-ban-khac-3592,Nguyễn Văn Cừ Phước An ,Xã Phước An,Huyện Nhơn Trạch,Đồng Nai,21.10.2017,21.10.2017,http://www.muabannhadat.vn/nha-ban-khac-3592/ban-nha-o-xa-hoi-dta-nhon-trach-gia-cuc-re-228-tri-6334364
21.06279,105.90831,190,22000.0,can-ho-cho-thue-khac-3595,Khu đô thị Việt Hưng Việt Hưng ,Phường Việt Hưng,Quận Long Biên,TP.Hà Nội,20.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-khac-3595/cho-thue-biet-thu-kdt-viet-hung-nha-mat-tien-rong-6327476
21.03887,105.91315,80,Secret,dat-ban-dat-tho-cu-3532, ,Phường Việt Hưng,Quận Long Biên,TP.Hà Nội,07.10.2017,07.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/khu-lien-ke-du-an-shophouse-viet-hung-long-bien-5062900
10.70186,107.01149,100,Secret,dat-ban-dat-nong-nghiep-3533, ,Xã Long Phước,Huyện Long Thành,Đồng Nai,12.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/so-huu-ngay-dat-mat-tien-gan-san-bay-da-co-so-rien-6294213
10.71036,107.00465,500,Secret,dat-ban-dat-nong-nghiep-3533, ,Xã Long Phước,Huyện Long Thành,Đồng Nai,20.10.2017,02.06.2017,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/moi-nhat-ban-gap-dat-2-mat-tien-duong-nhua-8m-gia-5765773
10.71036,107.00465,450,800,dat-ban-dat-nong-nghiep-3533, ,Xã Long Phước,Huyện Long Thành,Đồng Nai,04.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/ban-dat-mat-tien-bau-can-so-rieng-cong-chung-ngay-6109272
10.76365,106.99673,3000,Secret,dat-ban-dat-nong-nghiep-3533, ,Xã Long An,Huyện Long Thành,Đồng Nai,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/can-ban-gap-3000m2-o-long-an-ngay-cao-toc-6330055
10.71036,107.00465,500,700,dat-ban-dat-nong-nghiep-3533, ,Xã Long Phước,Huyện Long Thành,Đồng Nai,20.10.2017,25.04.2017,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/ban-gap-chi-1-4tr-m2-so-hong-rieng-khu-vuc-ban-5-t-5655886
10.73880,107.08916,550,880,dat-ban-dat-nong-nghiep-3533, ,Xã Bàu Cạn,Huyện Long Thành,Đồng Nai,18.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/dat-nen-gan-san-bay-long-thanh-dong-nai-mat-tien-b-6012903
10.66719,106.59824,187,650,dat-ban-dat-nong-nghiep-3533,"đường nhánh đoàn nguyễn tuân, xã tây quý tây, huyện bình chánh ",Xã Tân Quý Tây,Huyện Bình Chánh,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/can-tien-ban-gap-187m2-dat-gia-650tr-xa-tan-quy-ta-6329949
10.66544,106.60985,1002,Secret,dat-ban-dat-nong-nghiep-3533, ,Xã Hưng Long,Huyện Bình Chánh,TP.Hồ Chí Minh,20.10.2017,19.10.2017,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/ban-1002m2-mat-tien-duong-doan-nguyen-tuan-binh-ch-6264762
10.66544,106.60985,1012,Secret,dat-ban-dat-nong-nghiep-3533, ,Xã Hưng Long,Huyện Bình Chánh,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/can-tien-gop-von-lam-an-ban-gap-1012m2-mat-tien-hu-6331869
10.71036,107.00465,500,800,dat-ban-dat-nong-nghiep-3533,đường Bàu Cạn ,Xã Long Phước,Huyện Long Thành,Đồng Nai,18.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/dat-mat-tien-bau-can-sat-vincom-long-thanh-gia-chi-6129108
10.66719,106.59824,188,650,dat-ban-dat-nong-nghiep-3533, ,Xã Tân Quý Tây,Huyện Bình Chánh,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/dat-binh-chanh-gia-re-188m2-gia-chi-650-trieu-xa-t-6329630
10.75043,106.47100,5000,Secret,dat-ban-dat-nong-nghiep-3533,đường Vườn Thơm xã Bình Lợi huyện Bình Chánh ,Xã Bình Lợi,Huyện Bình Chánh,TP.Hồ Chí Minh,02.10.2017,21.10.2017,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/ban-nha-vuon-o-to-den-noi-xa-binh-loi-huyen-binh-c-6165420
10.69909,106.65221,1100,Secret,dat-ban-dat-nong-nghiep-3533, ,Xã Phong Phú,Huyện Bình Chánh,TP.Hồ Chí Minh,21.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/can-tien-kinh-doanh-ban-gap-1100-m2-mat-tien-phong-6334962
10.63968,106.64776,900,Secret,dat-ban-dat-nong-nghiep-3533,Nguyễn Văn Thời Qui Đức ,Xã Quy Ðức,Huyện Bình Chánh,TP.Hồ Chí Minh,21.10.2017,12.10.2017,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/ban-gap-900-m2-dat-mat-tien-nguyen-van-thoi-6108279
10.70996,106.62320,120,Secret,dat-ban-dat-nong-nghiep-3533,Osaka Garden  ,Phường 07,Quận 8,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/ban-dat-khu-dan-cu-osaka-garden-6332238
12.71497,108.05975,110,765,dat-ban-dat-nong-nghiep-3533, ,Phường Tân Lợi,Thành phố Buôn Ma Thuột,ĐắkLắk,18.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/nhan-ngay-khai-truong-chi-nhanh-gia-tot-nhat-cho-n-6272702
10.72645,106.93538,110,800,dat-ban-dat-tho-cu-3532, ,Xã Hiệp Phước,Huyện Nhơn Trạch,Đồng Nai,19.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/toi-can-ban-gap-lo-dat-richland-gan-vong-xoay-dt-1-6321996
10.72645,106.93538,100,590,dat-ban-dat-tho-cu-3532, ,Xã Hiệp Phước,Huyện Nhơn Trạch,Đồng Nai,17.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-gap-2-lo-dat-da-richland-city-gia-590tr-bao-go-6309694
11.16664,107.19738,37000,Secret,dat-ban-dat-nong-nghiep-3533, ,Xã La Nga,Huyện Định Quán,Đồng Nai,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/can-ban-3-7ha2-3ty-dat-vuon-buoi-xa-la-nga-dinh-qu-6328204
10.66544,106.60985,909,Secret,dat-ban-dat-nong-nghiep-3533, ,Xã Hưng Long,Huyện Bình Chánh,TP.Hồ Chí Minh,12.10.2017,21.10.2017,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/no-lai-nong-ban-gap-906m2-mat-tien-hung-long-binh-6299373
10.82315,106.56666,58,350,dat-ban-dat-nong-nghiep-3533,Thới Hòa xã Vĩnh Lộc A ,Xã Vĩnh Lộc A,Huyện Bình Chánh,TP.Hồ Chí Minh,22.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/ban-nen-dat-tho-vuon-duong-thoi-hoa-vinh-loc-a-gia-6130347
12.64897,108.03842,400,440,dat-ban-dat-nong-nghiep-3533," 29 Trần Quang Khải. P Thắng Lợi, TP Buôn Ma Thuột ",Phường Ea Tam,Thành phố Buôn Ma Thuột,ĐắkLắk,12.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/ban-4-lo-dat-dep-hem-41-nguyen-truong-to-4792815
12.64249,107.96001,17500,870,dat-ban-dat-nong-nghiep-3533,Hòa Xuân Thành phố Buôn Ma Thuột ,Xã Hòa Xuân,Thành phố Buôn Ma Thuột,ĐắkLắk,12.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/ban-1-75-ha-xa-hoa-xuan-gia-870-trieu-cafe-dang-ch-6295487
12.71497,108.05975,947,2000.0,dat-ban-dat-nong-nghiep-3533,"29 Trần Quang Khải. P Thắng Lợi, TP Buôn Ma Thuột ",Phường Tân Lợi,Thành phố Buôn Ma Thuột,ĐắkLắk,16.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/ban-dat-mat-tien-vanh-dai-y-mon-4574563
10.67139,106.70370,9400,Secret,dat-ban-dat-nong-nghiep-3533, ,Xã Nhơn Ðức,Huyện Nhà Bè,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/can-tien-ban-gap-9400m2-mat-tien-duong-nguyen-binh-6050392
10.84443,106.70910,132,Secret,dat-ban-dat-tho-cu-3532, ,Phường Hiệp Bình Phước,Quận Thủ Đức,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/can-tien-cho-con-di-du-hoc-muon-ban-dat-gap-dat-ch-6292586
10.69909,106.65221,100,Secret,dat-ban-dat-tho-cu-3532, ,Xã Phong Phú,Huyện Bình Chánh,TP.Hồ Chí Minh,19.10.2017,28.08.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-nen-gia-tot-nhat-kdc-phong-phu-4-binh-chanh-gi-5730173
11.16664,107.19738,36999,Secret,dat-ban-dat-nong-nghiep-3533, ,Xã La Nga,Huyện Định Quán,Đồng Nai,17.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/ban-dat-vuon-xoai-duong-101-ql20-h-dinh-quan-dt-3-6313120
10.69909,106.65221,1000,Secret,dat-ban-dat-nong-nghiep-3533, ,Xã Phong Phú,Huyện Bình Chánh,TP.Hồ Chí Minh,20.10.2017,19.10.2017,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/ket-tien-ban-gap-1000m2-mat-tien-duong-phong-phu-6269604
12.71435,108.01363,4524,Secret,dat-ban-dat-nong-nghiep-3533,"Mặt tiền Vành Đai, Buôn Ma Thuột, Đaklak ",Xã Cư E Bur,Thành phố Buôn Ma Thuột,ĐắkLắk,11.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/ban-lo-mat-tien-vanh-dai-bmt-5878-gia-7-5-ty-6289370
10.61277,106.75122,1998,Secret,dat-ban-dat-nong-nghiep-3533, ,Xã Hiệp Phước,Huyện Nhà Bè,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/can-tien-ban-gap-1998m2-dat-duong-nguyen-van-tao-x-5824310
10.61277,106.75122,500,Secret,dat-ban-dat-nong-nghiep-3533, ,Xã Hiệp Phước,Huyện Nhà Bè,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/can-tien-ban-gap-500m2-dat-duong-nguyen-van-tao-xa-5943484
10.61277,106.75122,4799,24000.0,dat-ban-dat-nong-nghiep-3533, ,Xã Hiệp Phước,Huyện Nhà Bè,TP.Hồ Chí Minh,21.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/dat-mat-tien-nguyen-van-tao-dat-lua-ngang-42m-dt-4-6126845
21.31506,105.62088,250,Secret,dat-ban-dat-nong-nghiep-3533,"số 1 Đinh Tiên Hoàng, Vĩnh Yên, Vĩnh Phúc ",Phường Khai Quang,Vĩnh Yên,Vĩnh Phúc,16.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/ban-dat-btsl-mat-duong-lon-33m-tai-kdt-nam-vinh-ye-6300441
10.75170,106.56463,80,2000.0,dat-ban-dat-tho-cu-3532, ,Phường Tân Tạo A,Quận Bình Tân,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-binh-tan-gan-benh-vien-nhi-dong-3-5060203
15.98965,108.26733,100,399,dat-ban-dat-tho-cu-3532, ,Phường Hoà Hải,Quận Ngũ Hành Sơn,TP.Đà Nẵng,19.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/mo-ban-du-an-dat-ven-bien-da-nang-hoi-an-chi-tu-39-6320606
10.69909,106.65221,1230,Secret,dat-ban-dat-nong-nghiep-3533, ,Xã Phong Phú,Huyện Bình Chánh,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/1230m2-dat-da-phuoc-ngay-duong-song-hanh-quoc-lo-5-5886484
10.67139,106.70370,2400,Secret,dat-ban-dat-nong-nghiep-3533, ,Xã Nhơn Ðức,Huyện Nhà Bè,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/can-tien-ban-gap-2400m2-mt-duong-long-thoi-nhon-du-5824309
11.06915,106.86029,55000,13000.0,dat-ban-dat-nong-nghiep-3533, ,Xã Tân Mỹ,Huyện Tân Uyên,Bình Dương,21.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/ban-dat-lon-dt-55000m2-co-so-dang-ky-dau-tu-thue-l-6055662
21.31506,105.62088,293,Secret,dat-ban-dat-loai-khac-3596, ,Phường Khai Quang,Vĩnh Yên,Vĩnh Phúc,12.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-loai-khac-3596/ban-dat-dien-tich-294m2-kich-thuoc-13x22-6m-vi-tri-6293734
12.25494,109.15561,611,Secret,dat-ban-dat-tho-cu-3532, ,Xã Vĩnh Hiệp,Thành phố Nha Trang,Khánh Hoà,19.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-dien-tich-lon-sat-23-thang-10-tho-cu-toan-6322012
10.22619,103.96936,119,189,dat-ban-dat-tho-cu-3532, ,Thị Trấn Dương Đông,Huyện Phú Quốc,Kiên Giang,19.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/mo-ban-du-an-vip-gan-khu-du-lich-bien-gia-hap-dan-5962794
10.66382,106.65912,1000,Secret,dat-ban-dat-nong-nghiep-3533, ,Xã Ða Phước,Huyện Bình Chánh,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/ban-1000m2-duong-song-hanh-ql50-nguyen-van-linh-5482870
10.29607,103.99509,120,460,dat-ban-dat-nong-nghiep-3533, ,Xã Cửa Dương,Huyện Phú Quốc,Kiên Giang,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/ban-dat-nen-ngay-trung-tam-thi-tran-duong-dong-6306394
11.12706,106.84175,40000,6000.0,dat-ban-dat-nong-nghiep-3533, ,Xã Đất Cuốc,Huyện Tân Uyên,Bình Dương,13.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/ban-4-mau-dat-vuon-cao-su-tan-uyen-binh-duong-5424862
12.22785,109.15673,181,Secret,dat-ban-dat-tho-cu-3532, ,Xã Vĩnh Thái,Thành phố Nha Trang,Khánh Hoà,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-view-song-bo-ke-thuy-tu-vinh-thai-181-3-m2-6188429
10.50944,106.60248,80,320,dat-ban-dat-tho-cu-3532, ,Thị trấn Cần Đước,Huyện Cần Đước,Long An,19.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/chinh-chu-ban-gap-dat-tho-cu-mt-quoc-lo-50-gan-thi-6320752
11.23645,108.25814,300000,Secret,dat-ban-dat-nong-nghiep-3533, ,Xã Sông Lũy,Huyện Bắc Bình,Bình Thuận,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/du-an-hon-30ha-dat-nong-nghiep-va-san-xuat-kinh-do-6324711
11.07159,106.69435,400,Secret,dat-ban-dat-nong-nghiep-3533,Thị xã Tân Uyên Bình Dương ,Xã Khánh Bình,Huyện Tân Uyên,Bình Dương,09.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/dat-o-can-ban-khu-dan-cu-on-dinh-dong-duc-6279491
12.26190,109.16438,103,Secret,dat-ban-dat-tho-cu-3532,Phú Nông Vĩnh Ngọc ,Xã Vĩnh Thạnh,Thành phố Nha Trang,Khánh Hoà,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-lo-dat-mat-tien-doi-dien-nha-hang-gio-cau-be-v-6331924
20.83035,106.71777,80,Secret,dat-ban-dat-tho-cu-3532, ,Phường Đằng Lâm,Quận Hải An,TP.Hải Phòng,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/chuyen-nhuong-dat-lo-16-hong-phong-dang-lam-hai-an-6329933
10.28988,103.98402,108,199,dat-ban-dat-nong-nghiep-3533,Cửa Dương Thành phố Phú Quốc ,Xã Cửa Dương,Huyện Phú Quốc,Kiên Giang,22.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/dau-tu-dat-nen-sinh-loi-khong-lo-rui-ro-6328821
10.99653,106.65907,150,Secret,dat-ban-dat-tho-cu-3532, ,Phường Hiệp Thành,Thị xã Thủ Dầu Một,Bình Dương,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-mat-tien-kinh-doanh-mua-ban-nha-dat-5642332
10.22619,103.96936,155,250,dat-ban-dat-tho-cu-3532, ,Thị Trấn Dương Đông,Huyện Phú Quốc,Kiên Giang,19.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/phu-quoc-lan-mo-ban-chiet-khau-2-chi-vang-5930565
11.08219,108.40099,20000,Secret,dat-ban-dat-nong-nghiep-3533, ,Xã Hòa Thắng,Huyện Bắc Bình,Bình Thuận,14.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/du-an-du-lich-tai-bau-trang-hoa-thang-6305488
11.23645,108.25814,300000,Secret,dat-ban-dat-nong-nghiep-3533, ,Xã Sông Lũy,Huyện Bắc Bình,Bình Thuận,16.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/du-an-trong-trot-chan-nuoi-phat-trien-lam-nong-tra-6305431
12.70727,108.05022,100,395,dat-ban-dat-tho-cu-3532,hẻm 229 Y Moan ,Phường Tân Lợi,Thành phố Buôn Ma Thuột,ĐắkLắk,11.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-tho-cu-hem-229-y-moan-5m-x-20m-gia-395-tri-5327995
12.27117,109.19933,90,Secret,dat-ban-dat-tho-cu-3532,84 Đoàn Trần Nghiệp ,Phường  Vĩnh Phước,Thành phố Nha Trang,Khánh Hoà,22.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-vang-chinh-chu-tho-cu-100-6328923
20.83035,106.71777,270,Secret,dat-ban-dat-tho-cu-3532, ,Phường Đằng Lâm,Quận Hải An,TP.Hải Phòng,09.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-bt-270m2-lo-17mr-duong-30m-le-hong-phong-g-5906077
10.71511,106.58361,197,950,dat-ban-dat-tho-cu-3532, ,Xã Tân Kiên,Huyện Bình Chánh,TP.Hồ Chí Minh,19.10.2017,06.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/can-tien-ban-re-197m2-dat-vuon-thom-tran-van-giau-5914277
10.78830,106.69832,120,360,dat-ban-dat-nong-nghiep-3533, ,Phường Ða Kao,Quận 1,TP.Hồ Chí Minh,15.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/ban-dat-nen-duong-dong-gia-2trieu-m2-cach-trung-ta-5818269
10.30849,103.90526,120,650,dat-ban-dat-tho-cu-3532, ,Xã Cửa Cạn,Huyện Phú Quốc,Kiên Giang,22.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-tai-xa-cua-can-phu-quoc-da-co-so-hong-rien-6332811
20.83035,106.71777,40,Secret,dat-ban-dat-tho-cu-3532, ,Phường Đằng Lâm,Quận Hải An,TP.Hải Phòng,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-lo-16-mo-rong-le-hong-phong-dang-lam-hai-a-6329603
10.77414,106.69601,1580,600,dat-ban-dat-nong-nghiep-3533,79 Trương Định ,Phường Bến Thành,Quận 1,TP.Hồ Chí Minh,09.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/ban-dat-2-mat-tien-79-truong-dinh-5228900
21.02948,105.72835,36,720,dat-ban-dat-tho-cu-3532, ,Xã Vân Canh,Huyện Hoài Đức,TP.Hà Nội,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-cong-lang-an-trai-van-canh-36m2-oto-do-cac-6327481
10.78830,106.69832,125,700,dat-ban-dat-nong-nghiep-3533,Đa Kao Quận 1 ,Phú Trung,Quận 9,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-nong-nghiep-3533/lucky-dragon-dat-nen-binh-my-cu-chi-6268446
21.02948,105.72835,45,Secret,dat-ban-dat-tho-cu-3532, ,Xã Vân Canh,Huyện Hoài Đức,TP.Hà Nội,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-van-canh-hoai-duc-45m-oto-vao-nha-1-4-ty-d-6327501
21.02948,105.72835,107,Secret,dat-ban-dat-tho-cu-3532, ,Xã Vân Canh,Huyện Hoài Đức,TP.Hà Nội,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-van-canh-sat-tai-dinh-cu-107m-oto-vao-nha-6327517
21.05260,105.71675,43,860,dat-ban-dat-tho-cu-3532,"Xóm 5,thôn Lai Xá,Kim Chung,Hoài Đức,Hà Nội ",Xã Kim Chung,Huyện Hoài Đức,TP.Hà Nội,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/can-ban-gap-43m2-dat-lai-xa-gia-20trieu-m2-cach-ma-6331949
10.85404,106.56561,300,14000.0,kho-xuong-cho-thue-nha-xuong-3564, ,Xã Xuân Thới Thượng,Huyện Hóc Môn,TP.Hồ Chí Minh,12.10.2017,,http://www.muabannhadat.vn/kho-xuong-cho-thue-nha-xuong-3564/cho-thue-nha-xuong-moi-100-300m-gia-14tr-thang-5521873
11.97871,108.45423,115,Secret,dat-ban-dat-tho-cu-3532, ,Phường 8,Thành phố Đà Lạt,Lâm Đồng,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-gap-dat-dau-tu-xay-phong-tro-homestay-gan-truo-6331661
21.02948,105.72835,59,Secret,dat-ban-dat-tho-cu-3532, ,Xã Vân Canh,Huyện Hoài Đức,TP.Hà Nội,05.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-van-canh-sat-khu-tai-dinh-cu-59m2-2-mat-th-6200248
10.87796,106.55887,1200,35000.0,kho-xuong-cho-thue-nha-xuong-3564,dương công khi ,Xã Xuân Thới Sơn,Huyện Hóc Môn,TP.Hồ Chí Minh,18.10.2017,30.04.2016,http://www.muabannhadat.vn/kho-xuong-cho-thue-nha-xuong-3564/cho-thue-kho-xuong-20mx-60m-4363015
11.97871,108.45423,570,Secret,dat-ban-dat-tho-cu-3532, ,Phường 8,Thành phố Đà Lạt,Lâm Đồng,22.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-biet-thu-view-dep-khu-cu-xa-dai-hoc-p8-da-lat-6329229
